FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
546.224,98.547,0.0,0.0,918.922,645.969,14.75,91.652,164.062,43.992,0.0,0.165,0.0,0.0,5.334,23.168,27.478
232.713,91.026,3.969,209.885,467.701,1041.893,14.601,126.854,214.379,26.526,0.055,0.291,1.205,0.0,24.815,23.226,43.804
195.929,301.839,0.0,15.523,750.75,934.012,10.746,87.085,167.024,1.828,0.0,0.0,0.0,0.0,75.653,22.971,59.409
364.563,369.307,6.298,8.649,984.731,374.814,12.018,91.96,182.947,162.884,0.053,0.0,0.0,0.0,18.786,22.08,49.65
648.613,580.033,62.779,917.149,328.836,0.0,9.361,419.693,739.698,2.148,0.0,1.195,15.095,31.013,40.988,17.647,92.751
213.167,110.804,0.0,166.307,545.228,974.985,12.993,101.141,170.31,16.046,0.0,0.031,0.773,0.0,0.0,22.488,33.176
253.64,445.517,19.581,489.89,450.359,0.0,12.928,236.615,370.138,24.139,0.0,0.0,1.189,0.0,24.613,20.915,75.317
608.433,222.782,13.124,0.0,1199.423,0.0,11.618,86.957,130.797,216.389,0.144,0.0,1.783,0.0,16.537,23.937,27.135
449.827,42.465,0.0,0.0,435.106,1324.8,15.475,83.472,173.689,0.0,0.0,0.0,0.401,0.0,67.173,22.619,41.244
365.085,129.198,2.787,8.937,544.79,1095.161,14.283,76.948,136.892,32.474,0.029,0.0,1.187,0.0,25.062,25.057,40.792
345.033,439.774,21.019,17.63,895.199,151.472,12.231,152.39,316.376,11.035,1.209,0.0,7.666,41.391,35.004,20.251,80.365
382.675,86.576,4.209,3.952,552.877,1285.979,15.047,76.335,166.578,3.138,0.0,0.0,1.456,0.0,56.795,21.339,43.596
559.821,26.236,0.0,0.0,531.659,1053.827,15.065,75.001,128.081,39.997,0.0,0.13,0.207,0.0,0.0,25.18,22.762
317.644,139.614,3.029,10.397,746.061,952.01,11.093,74.37,153.598,13.583,0.155,0.005,2.808,0.0,39.006,22.825,44.222
241.163,285.219,0.0,0.0,758.137,719.643,12.614,90.648,201.725,0.473,0.0,0.0,0.0,0.0,39.12,22.832,54.832
315.899,154.979,0.0,6.906,644.089,1305.198,9.049,72.429,143.015,0.0,0.0,0.0,0.0,0.0,95.452,22.323,45.835
403.114,120.672,3.842,21.471,922.331,1015.715,13.671,80.869,198.914,0.0,0.01,0.0,0.585,0.0,106.179,24.909,53.721
325.587,321.193,0.0,1223.501,342.284,0.0,12.522,343.358,583.147,37.552,0.0,0.0,6.051,0.0,43.693,20.655,68.928
394.334,443.494,11.775,3.23,991.457,0.0,12.686,152.872,320.617,12.089,1.318,0.0,7.91,13.715,24.214,20.71,81.629
323.931,180.902,0.0,26.67,764.699,1011.013,3.238,63.851,112.814,0.786,0.0,0.0,0.0,0.0,48.794,21.333,43.513
377.035,131.774,8.054,0.0,767.236,891.609,13.396,83.513,155.31,42.19,0.049,0.0,0.347,0.0,32.606,23.266,37.853
389.958,130.789,2.893,11.689,715.898,834.345,9.398,90.117,174.163,5.675,0.078,0.249,6.957,30.781,26.438,23.378,39.792
304.528,682.64,56.103,21.985,708.926,51.267,12.915,168.935,339.944,96.116,1.11,0.0,9.455,86.283,22.203,19.699,118.206
351.331,117.944,0.0,10.112,612.97,1119.577,7.993,70.267,143.624,0.0,0.105,0.0,0.0,0.0,24.742,23.682,36.371
608.507,435.633,39.521,0.0,623.094,452.378,10.463,182.188,336.578,69.654,0.928,0.0,16.466,94.643,25.454,19.614,67.415
476.158,778.55,122.625,22.401,509.95,0.0,12.506,205.914,333.934,48.738,0.95,0.0,7.21,48.227,28.907,19.496,123.457
364.587,129.891,4.298,19.76,1057.476,611.1,11.783,89.22,218.094,0.0,0.168,0.021,1.791,1.473,49.855,22.311,46.071
209.766,335.335,0.0,0.0,601.32,1106.126,11.101,92.107,166.982,1.748,0.0,0.0,0.0,0.0,0.0,22.337,37.376
798.798,480.1,115.694,0.0,406.258,748.928,9.963,252.192,433.045,15.912,0.155,1.068,29.779,147.452,30.696,17.908,71.212
426.096,80.964,1.187,14.047,641.148,1010.629,13.359,84.043,182.237,0.0,0.067,0.0,0.937,0.0,70.698,22.766,47.169
289.781,143.421,0.213,9.383,728.408,958.175,12.146,73.169,155.969,2.368,0.045,0.019,1.735,0.0,32.999,23.026,42.338
260.606,222.905,0.769,19.115,722.135,946.368,14.33,101.314,192.751,9.483,0.008,0.0,1.376,0.0,29.905,21.607,48.912
400.071,325.565,12.027,0.0,523.067,1002.987,8.02,129.471,248.205,5.384,0.173,0.576,17.161,76.849,17.572,22.524,64.704
169.294,857.246,45.667,200.583,664.548,0.0,14.653,159.224,252.996,23.749,0.158,0.0,0.991,0.0,54.312,19.394,121.089
422.533,674.569,20.082,19.968,515.85,129.283,12.88,197.142,368.914,14.048,1.968,0.504,22.284,136.996,4.097,20.115,121.725
327.057,171.295,0.785,0.0,655.063,820.529,12.555,82.648,171.705,0.0,0.089,0.029,1.812,0.0,4.555,21.9,36.053
525.038,148.342,5.38,3.583,856.835,695.181,13.105,74.089,136.021,136.578,0.0,0.21,0.0,0.0,17.639,24.934,32.748
343.377,345.567,4.438,1015.078,414.886,143.678,11.986,290.785,523.284,23.41,0.0,0.147,8.323,0.0,40.553,20.928,63.667
115.193,274.903,0.0,125.635,641.862,1047.843,11.578,87.217,153.167,8.675,0.0,0.0,0.0,0.0,11.287,21.248,40.76
330.038,150.055,0.0,37.876,754.75,944.293,6.42,67.85,116.805,17.909,0.004,0.0,0.0,0.0,55.509,20.545,40.38
229.552,222.427,0.0,139.558,589.975,1058.272,12.647,103.422,165.036,5.8,0.0,0.0,0.666,0.0,3.094,21.433,35.58
302.892,223.823,0.0,0.748,1034.684,427.273,12.12,94.158,212.963,0.0,0.193,0.216,0.0,0.0,34.444,22.867,47.07
463.483,130.735,0.0,0.0,601.487,857.368,11.722,122.414,252.182,0.0,0.593,0.144,25.507,111.018,18.043,19.14,32.446
624.65,244.657,21.696,390.513,62.369,403.952,8.424,356.753,609.94,13.024,0.0,0.986,17.825,38.109,28.426,16.501,35.569
871.951,768.292,190.916,0.0,91.034,160.445,9.662,322.712,509.947,65.442,1.381,0.804,16.313,48.738,40.983,20.985,124.183
323.588,286.721,9.886,67.635,863.996,513.861,8.062,99.134,206.842,0.0,0.047,0.093,4.977,0.0,31.364,21.822,52.065
420.628,98.141,2.204,0.0,430.782,1180.301,14.225,67.66,122.745,33.249,0.029,0.0,0.801,0.0,19.805,23.985,40.037
378.841,82.748,0.0,0.0,548.771,1259.243,14.273,71.406,167.356,7.498,0.0,0.0,0.0,0.0,40.651,22.85,34.39
703.137,721.475,152.307,125.669,131.022,92.823,10.223,315.59,495.238,27.163,0.56,0.554,15.788,54.672,30.69,20.661,123.834
331.841,123.035,0.0,0.0,542.039,1185.608,13.637,83.054,152.177,1.077,0.0,0.0,0.675,0.0,80.159,23.611,47.841
274.579,487.023,15.919,0.0,1057.749,0.0,12.369,148.708,300.101,19.438,0.961,0.0,0.717,0.0,9.979,24.167,79.042
425.328,94.949,0.0,32.987,1046.677,668.855,11.812,86.966,196.38,0.0,0.108,0.0,0.544,0.0,56.447,20.832,42.099
434.063,105.958,0.0,0.0,752.911,809.048,14.384,95.614,189.698,7.131,0.144,0.0,2.206,0.0,15.695,21.357,38.853
517.253,189.364,6.195,0.0,909.72,493.913,13.209,90.716,132.075,130.576,0.0,0.0,0.0,0.0,0.0,23.563,24.079
210.65,279.355,0.759,0.0,671.183,1030.112,9.341,77.352,147.728,0.0,0.0,0.0,0.0,0.0,41.305,19.997,48.031
421.901,130.097,0.0,0.0,904.982,572.764,11.962,106.442,213.649,0.0,0.228,0.0,1.821,0.0,0.0,23.598,26.067
463.039,168.241,0.0,0.0,464.387,1446.911,10.429,110.235,244.026,0.274,0.175,0.561,34.379,172.217,15.544,17.33,38.661
466.902,67.414,1.656,0.157,487.389,1173.678,14.672,89.547,188.28,1.499,0.022,0.0,1.685,0.0,29.567,22.704,40.493
426.335,131.248,1.49,18.993,1307.707,0.0,13.052,96.725,247.682,5.263,0.595,0.041,3.018,0.0,30.05,23.003,40.726
357.466,132.883,0.0,7.247,558.155,1221.849,15.064,93.784,168.772,6.143,0.0,0.0,1.427,0.0,103.919,22.277,55.48
707.655,705.082,85.417,68.41,568.883,314.162,14.158,218.121,437.98,235.755,1.376,0.076,35.118,272.354,40.166,18.578,114.914
214.37,262.589,0.0,22.209,725.561,1025.755,9.032,84.643,145.626,1.454,0.0,0.0,0.0,0.0,54.474,23.282,50.947
213.497,258.608,0.0,0.0,671.131,948.704,8.299,77.081,127.951,17.943,0.0,0.101,0.0,0.0,8.941,22.418,35.231
403.382,119.926,0.0,9.064,1154.848,429.661,11.565,85.174,203.815,0.0,0.262,0.0,0.237,0.0,47.791,22.764,44.234
518.262,122.382,0.0,15.962,1261.595,62.793,13.991,113.489,256.561,0.0,0.523,0.0,3.2,0.0,26.259,22.322,39.283
558.765,318.349,17.144,0.0,1277.294,0.0,13.731,97.013,208.683,222.71,0.14,0.0,3.087,4.688,45.623,23.888,45.364
355.71,130.99,0.0,28.514,554.476,1210.837,11.745,76.298,151.636,4.984,0.113,0.096,2.635,0.0,56.113,22.813,48.633
556.343,340.619,24.065,0.0,320.528,865.695,11.025,185.795,331.309,17.55,1.189,0.681,33.761,160.081,13.283,20.458,75.979
232.59,249.788,0.0,0.0,787.75,844.516,4.186,76.603,140.781,0.421,0.0,0.0,0.0,0.0,26.617,20.996,40.259
422.793,93.442,4.95,10.571,981.516,661.317,12.671,88.857,209.805,0.0,0.145,0.0,1.447,0.0,40.141,21.24,40.957
450.329,171.51,0.0,0.0,851.169,518.322,10.358,123.374,268.495,0.0,0.872,0.281,21.744,66.785,6.5,21.21,40.552
399.009,144.197,0.0,0.0,499.35,1188.292,10.866,124.119,214.669,0.0,0.0,0.464,19.304,86.861,7.697,19.074,28.123
255.679,148.095,0.0,0.0,554.269,1294.47,9.052,60.731,117.932,2.706,0.0,0.0,0.0,0.0,5.722,22.033,32.091
597.962,159.905,5.339,10.424,1134.88,291.843,13.16,84.686,134.343,195.0,0.058,0.0,0.0,0.0,16.284,22.729,27.23
324.137,134.789,0.0,0.0,508.371,1302.732,11.365,63.097,123.796,0.0,0.036,0.0,0.987,0.0,22.044,24.536,35.642
495.72,185.245,5.306,0.0,503.495,934.925,11.288,124.78,243.221,7.674,0.211,0.116,13.415,68.584,12.709,20.147,29.363
463.698,123.016,0.0,50.546,650.104,925.547,12.73,78.226,154.361,44.083,0.0,0.0,0.777,0.0,111.386,24.09,52.023
299.654,243.221,0.97,0.0,661.449,929.427,10.041,87.16,162.46,5.379,0.116,0.012,0.809,0.0,3.725,23.75,37.708
538.577,214.933,0.0,0.0,1654.889,0.0,12.959,146.037,356.339,2.746,1.173,0.0,6.741,0.0,32.199,23.388,35.586
436.622,104.698,0.0,34.286,585.113,990.172,11.945,93.143,172.853,3.717,0.116,0.09,2.133,0.0,46.947,22.917,44.124
216.919,753.584,28.665,58.542,569.251,126.917,12.854,155.433,281.542,16.783,0.841,0.224,11.089,68.786,30.805,22.154,122.591
455.482,91.583,4.111,29.886,1003.291,733.607,14.304,89.707,205.659,8.862,0.177,0.0,2.347,0.0,66.559,24.718,45.459
362.469,101.17,0.0,10.735,543.722,1124.362,9.661,70.993,126.897,5.054,0.007,0.0,0.0,0.0,48.872,21.799,35.297
243.212,813.107,68.033,61.208,647.049,0.0,14.019,174.014,327.071,53.987,1.002,0.0,5.259,51.729,37.565,20.429,131.837
263.55,309.603,10.365,8.861,674.94,933.517,10.75,90.524,204.823,32.56,0.052,0.0,1.699,4.842,46.509,21.768,55.509
295.661,151.982,0.0,0.0,622.097,1099.867,9.564,75.948,147.549,6.836,0.001,0.231,0.564,0.0,7.391,21.275,33.382
256.687,219.603,0.0,5.991,567.325,1110.42,15.303,84.344,184.241,0.0,0.0,0.0,0.0,0.0,88.661,21.769,58.394
422.312,942.383,89.244,28.15,858.975,0.0,14.876,185.451,385.049,200.067,1.203,0.0,3.304,65.889,39.694,23.928,138.932
521.647,153.153,10.968,38.083,943.704,426.393,14.823,85.226,167.096,137.229,0.0,0.0,0.056,0.0,21.936,20.879,35.583
459.177,184.83,0.0,0.0,1423.157,0.0,11.52,130.776,278.053,3.554,1.087,0.0,13.04,22.86,7.767,21.888,40.696
232.49,541.312,32.544,31.559,858.966,413.402,14.026,116.52,228.178,35.818,0.417,0.075,1.575,0.0,61.321,22.147,80.971
623.629,828.873,158.837,0.0,686.396,0.0,12.643,202.998,354.423,149.651,0.711,0.0,0.0,0.0,40.773,23.163,123.299
278.087,167.225,5.85,18.949,536.265,1096.564,12.941,82.181,156.48,7.196,0.0,0.14,0.381,0.0,7.914,22.52,34.72
302.893,173.084,3.103,0.0,790.547,736.793,11.769,96.169,180.016,5.595,0.193,0.0,1.078,0.0,0.0,22.061,38.921
251.227,239.176,0.0,0.0,609.519,1070.004,13.036,78.259,158.581,25.263,0.0,0.0,0.0,0.0,27.953,21.935,44.419
399.254,122.482,5.02,21.981,673.585,1028.628,12.779,94.06,182.858,6.285,0.139,0.0,2.821,7.516,31.631,24.117,40.539
247.827,196.195,0.0,9.333,780.41,1097.138,8.186,70.074,133.215,11.32,0.0,0.0,0.0,0.0,71.174,22.908,47.219
621.047,689.91,56.681,107.115,311.444,349.258,11.846,233.646,469.326,33.604,1.105,0.472,32.745,213.743,20.877,21.25,130.214
405.923,131.974,0.0,30.293,744.228,791.6,11.353,84.644,182.184,0.0,0.081,0.0,1.209,0.0,33.109,22.838,39.921
283.208,161.742,11.833,56.827,645.015,814.745,12.186,86.569,182.228,17.941,0.173,0.0,2.246,0.0,35.004,23.055,43.963
152.542,340.971,13.019,0.0,662.579,904.825,12.79,88.705,158.344,9.774,0.0,0.144,0.316,0.0,30.463,20.261,63.41
556.829,161.555,0.558,1.522,1662.887,0.0,12.429,124.804,278.836,19.159,0.629,0.0,2.732,0.0,20.239,21.456,30.015
254.2,344.866,1.033,0.113,1085.078,135.098,9.083,105.957,209.023,6.189,0.5,0.001,0.896,0.0,38.799,22.754,64.27
128.707,808.89,28.425,53.846,719.552,34.575,12.633,155.183,298.964,52.238,0.675,0.0,3.185,39.34,36.316,22.82,124.227
141.775,379.35,0.0,41.473,721.332,891.389,8.956,83.755,144.591,4.119,0.0,0.141,0.0,0.0,26.346,22.221,51.026
331.843,109.91,7.848,5.024,558.913,1065.812,14.121,88.366,174.658,1.561,0.0,0.0,1.003,0.0,58.022,21.447,47.549
78.524,988.975,25.094,13.563,860.886,0.0,14.842,157.476,319.588,51.258,0.496,0.0,0.0,13.672,82.899,24.372,139.017
391.095,87.531,0.0,0.0,477.618,1348.544,12.864,81.856,129.695,4.085,0.0,0.12,0.0,0.0,8.597,22.36,26.668
328.452,152.833,4.665,0.0,1015.167,638.936,10.33,85.157,178.867,0.0,0.35,0.05,0.587,0.0,1.94,22.608,33.49
303.166,371.383,0.427,0.0,775.26,933.237,12.949,93.028,180.745,81.784,0.0,0.04,0.0,0.0,4.707,22.076,47.6
463.371,184.215,0.0,0.0,547.113,990.533,8.61,103.613,215.335,0.0,0.202,0.226,24.618,113.386,8.364,20.299,34.481
375.67,47.681,0.0,60.446,220.802,1059.432,16.028,117.455,146.348,14.335,0.0,0.0,1.405,0.0,0.0,23.058,36.723
472.185,103.521,3.393,33.483,740.62,726.22,12.828,90.451,156.368,32.724,0.0,0.0,1.688,4.033,13.706,23.749,29.234
856.715,489.925,107.344,6.103,35.715,900.809,9.455,280.292,459.362,47.766,0.79,0.896,26.578,120.871,22.363,18.011,82.188
416.616,94.653,0.0,19.404,919.035,900.374,12.388,84.958,205.327,0.0,0.043,0.086,0.221,0.0,61.279,22.296,44.234
434.394,99.47,15.222,32.83,685.332,1013.694,14.827,95.773,208.187,2.623,0.157,0.129,3.496,13.438,72.833,20.964,46.236
319.023,811.283,64.484,25.268,919.022,0.0,13.127,185.256,369.428,50.332,1.366,0.0,2.15,26.758,23.65,24.66,127.974
598.498,414.813,27.496,0.0,1406.716,0.0,9.432,206.478,440.871,0.0,2.284,0.512,9.347,0.0,22.609,22.363,74.356
243.763,344.431,0.0,6.16,889.915,553.901,13.615,105.088,217.24,0.36,0.148,0.126,0.248,0.0,50.668,22.223,59.816
417.908,133.136,13.716,34.062,1028.509,532.493,13.386,97.461,222.116,14.383,0.284,0.096,3.698,8.943,54.498,23.819,41.466
518.644,556.799,75.999,17.708,585.117,301.029,12.503,177.628,324.116,83.279,0.544,0.0,15.484,112.025,20.12,20.672,87.89
395.36,138.87,6.659,14.728,903.721,725.982,12.574,92.921,187.931,0.283,0.104,0.0,1.735,0.0,26.592,22.83,40.298
310.455,804.972,64.303,20.938,493.125,191.631,13.02,201.272,347.517,22.61,1.118,0.0,3.166,53.806,19.187,21.15,125.006
340.106,601.314,83.339,0.0,683.575,376.642,13.657,130.907,228.671,74.688,0.0,0.0,0.0,0.0,25.462,24.436,84.284
373.44,746.928,97.312,12.866,488.66,216.645,12.538,196.744,316.777,53.623,0.726,0.0,5.95,28.041,25.367,20.99,117.655
176.055,379.204,4.743,11.345,621.663,959.787,13.519,94.526,175.955,10.82,0.013,0.0,0.45,0.0,26.235,23.428,57.998
376.894,127.949,0.0,19.878,722.461,917.488,8.986,75.864,156.621,4.652,0.022,0.0,0.0,0.0,26.408,21.967,36.915
328.523,281.845,0.0,0.0,1176.817,6.451,10.702,99.22,235.963,4.89,0.607,0.022,3.214,0.0,40.486,22.798,59.638
373.669,126.948,0.0,18.523,1079.051,485.551,9.742,88.243,177.734,0.0,0.176,0.0,0.0,0.0,21.572,21.947,38.815
725.653,870.93,178.767,12.853,671.506,0.0,12.615,210.124,350.892,221.769,0.665,0.0,2.619,0.0,46.68,23.131,122.05
621.491,183.748,15.419,1.939,945.834,725.306,10.084,131.773,223.627,139.206,0.244,0.457,19.283,102.235,8.655,23.627,31.4
307.072,212.891,1.172,5.056,512.641,1126.872,15.11,91.24,153.446,9.949,0.0,0.0,1.588,0.0,68.9,21.83,52.382
387.953,151.601,0.0,0.0,944.599,565.178,9.258,92.924,203.823,0.0,0.288,0.0,3.798,11.573,19.965,22.198,40.445
375.548,210.638,0.0,0.0,844.593,573.892,11.62,102.783,222.425,5.408,0.402,0.049,4.072,10.447,4.497,23.761,35.412
456.425,568.259,64.414,486.43,421.355,0.0,12.005,302.065,514.705,16.181,0.088,0.084,2.181,0.0,32.221,19.092,95.316
56.302,622.76,5.93,0.0,801.067,619.236,9.028,118.125,207.006,26.778,0.0,0.204,0.0,0.0,43.508,20.386,82.414
720.045,755.922,62.111,361.777,152.958,164.604,10.132,326.128,579.416,28.579,0.72,0.82,35.424,172.194,29.821,17.136,130.054
281.161,647.977,9.548,28.8,1250.403,0.0,12.64,162.003,347.234,24.639,1.599,0.417,2.835,7.335,19.324,22.24,102.318
269.4,853.426,36.054,446.298,537.917,0.0,12.999,238.672,425.101,25.97,0.63,0.039,2.581,9.101,30.86,18.28,115.21
198.597,248.771,0.0,35.952,755.185,849.366,11.41,77.739,162.946,3.457,0.047,0.169,0.178,0.0,13.138,22.829,43.325
368.089,167.098,14.645,0.0,557.277,1089.883,12.715,73.306,104.427,37.408,0.0,0.006,0.0,0.0,0.0,22.212,30.011
325.93,138.175,0.0,2.416,516.733,1306.856,12.668,79.623,148.924,0.0,0.0,0.0,0.696,0.0,48.323,22.418,40.534
449.44,53.761,0.0,26.134,590.361,1266.215,12.834,77.478,159.702,0.0,0.029,0.0,0.393,0.0,65.127,23.422,43.933
436.487,517.977,42.511,0.0,1279.603,0.0,13.269,158.374,381.675,90.99,1.835,0.0,9.267,65.154,34.565,23.001,90.716
709.823,482.038,72.046,28.061,0.0,1339.971,10.898,248.902,449.039,28.235,1.159,0.935,46.284,273.347,20.926,15.32,88.846
120.785,421.079,0.0,802.524,592.58,0.0,13.282,215.893,398.08,17.436,0.0,0.0,4.231,8.693,27.017,23.228,63.152
211.696,327.14,0.0,0.0,721.889,794.598,8.811,80.701,158.339,1.46,0.003,0.0,0.0,0.0,26.416,23.377,50.461
569.819,81.914,0.746,53.435,822.401,402.11,15.99,93.164,187.232,53.13,0.0,0.179,0.937,0.0,59.39,23.767,41.461
599.503,875.484,90.078,340.096,382.281,0.0,11.116,332.511,573.165,40.145,0.948,0.438,6.208,24.017,35.936,20.104,131.276
590.481,95.859,0.0,0.0,784.423,626.824,14.825,97.785,134.062,96.285,0.0,0.0,0.0,0.0,6.6,21.69,28.768
253.043,241.576,0.0,373.198,691.057,505.418,11.903,139.31,287.277,37.634,0.199,0.157,7.293,37.121,22.605,24.099,40.483
238.474,204.187,0.0,18.465,695.741,1176.271,8.827,66.774,131.803,7.703,0.028,0.0,0.192,0.0,42.361,21.24,45.506
159.553,892.076,31.09,39.806,1054.164,0.0,13.651,188.753,357.277,29.906,1.544,0.0,0.607,20.906,37.897,25.436,132.847
505.114,139.028,0.0,19.879,1059.181,348.198,14.314,96.063,225.89,3.663,0.199,0.066,2.075,0.0,32.334,22.802,41.189
476.476,67.533,3.56,0.0,415.243,1201.522,13.917,92.258,162.687,11.472,0.079,0.0,1.23,0.0,34.227,21.29,40.401
268.312,216.461,0.0,0.0,743.264,812.975,8.138,70.451,124.01,20.323,0.0,0.0,0.0,0.0,14.842,23.652,40.023
281.726,868.151,84.564,18.575,860.711,26.677,14.641,147.872,259.103,117.29,0.112,0.0,0.0,0.0,55.183,20.914,126.382
368.815,162.005,14.986,35.949,605.876,703.899,12.965,130.151,196.649,35.111,0.004,0.0,1.804,0.0,5.458,20.302,36.471
485.471,378.383,38.972,0.0,415.36,586.894,10.194,179.791,312.982,21.748,0.536,0.636,24.404,133.878,8.775,19.155,66.734
264.479,153.61,0.0,0.0,588.55,1279.47,11.968,71.999,126.544,8.403,0.0,0.0,1.037,0.0,18.373,22.602,39.588
327.034,172.735,0.0,11.532,692.488,899.57,5.059,71.011,142.093,0.0,0.056,0.0,0.0,0.0,28.388,21.924,39.992
614.631,223.5,26.567,9.796,1049.739,0.0,12.986,106.186,179.224,180.652,0.0,0.0,0.0,0.0,5.331,23.017,26.379
332.169,108.266,0.0,15.167,545.614,1351.146,10.274,70.376,137.587,0.0,0.0,0.0,0.031,0.0,75.057,22.625,45.245
260.883,769.789,50.934,42.419,725.325,120.735,13.699,153.285,297.126,64.36,0.452,0.0,5.427,42.285,32.423,19.918,117.209
457.811,87.87,0.0,24.288,588.208,897.835,15.98,106.005,187.611,3.17,0.0,0.0,1.757,0.0,54.317,22.89,44.966
353.071,162.483,5.443,0.0,700.246,693.952,10.761,69.857,125.526,40.605,0.099,0.0,0.0,0.0,15.465,22.393,34.856
499.917,208.083,9.067,0.0,1203.24,345.565,12.029,86.122,161.589,122.622,0.137,0.0,0.0,0.0,0.0,24.907,22.208
365.333,199.888,0.0,92.833,384.125,983.41,10.404,155.971,290.738,10.185,0.059,0.176,12.432,44.67,9.666,18.855,27.761
303.586,123.226,5.879,19.016,764.935,795.621,12.489,84.541,179.104,11.375,0.097,0.0,1.403,0.0,21.342,20.967,42.33
511.889,177.182,15.333,60.022,975.91,223.71,15.183,92.394,172.454,102.419,0.0,0.0,0.0,0.0,55.962,23.151,45.857
483.459,109.011,0.0,31.71,704.212,816.063,11.313,91.144,177.359,3.584,0.071,0.0,0.994,0.0,19.738,23.13,36.692
424.768,119.904,4.204,0.0,718.695,668.458,14.382,95.431,217.458,0.0,0.158,0.07,2.684,0.0,29.277,22.379,37.393
252.327,523.919,0.0,0.0,1193.675,0.0,12.194,144.539,307.388,3.428,1.237,0.195,2.074,0.0,10.914,21.658,79.131
362.044,112.839,0.0,8.891,664.391,1354.363,11.608,73.791,168.845,5.545,0.101,0.0,0.766,0.0,97.786,22.974,52.732
351.756,145.978,0.0,0.0,692.273,996.166,5.657,76.821,131.927,0.0,0.0,0.0,0.0,0.0,18.183,21.713,34.752
424.975,103.215,0.0,33.906,551.905,1255.751,11.606,91.205,165.717,10.307,0.078,0.0,2.281,0.0,62.672,22.89,44.967
293.093,115.192,5.18,19.664,599.767,1072.999,12.183,86.319,158.536,18.632,0.106,0.177,1.744,0.0,20.224,23.709,40.383
597.801,246.983,49.839,40.788,696.217,0.0,11.581,176.406,262.092,60.998,0.133,0.303,7.114,0.0,18.357,19.847,36.255
425.013,95.914,0.0,0.0,354.878,1593.416,7.592,104.884,187.798,0.0,0.146,0.541,37.831,184.903,11.019,17.28,31.424
317.856,155.692,0.0,2.1,642.76,1226.055,5.489,64.688,109.721,0.0,0.013,0.0,0.0,0.0,18.396,20.981,34.339
236.844,176.457,0.0,0.0,596.637,1200.7,11.61,71.195,136.833,10.902,0.0,0.0,0.0,0.0,50.11,20.749,43.15
317.309,121.729,3.027,7.07,711.956,986.59,12.25,81.724,144.187,4.2,0.047,0.045,0.263,0.0,5.893,22.593,34.523
177.659,55.851,0.0,445.583,316.951,665.838,14.163,161.55,243.781,29.112,0.0,0.0,1.203,0.0,4.569,23.404,38.68
845.582,640.345,81.31,50.787,0.0,1297.903,10.88,287.139,515.997,33.164,1.707,1.318,57.97,320.225,25.729,15.002,138.331
620.505,169.754,9.271,0.0,125.714,1465.406,10.034,181.582,324.882,0.0,0.365,1.065,48.203,232.283,15.458,17.982,40.721
47.616,707.647,0.0,52.475,723.168,771.456,11.76,105.105,195.419,12.467,0.0,0.0,0.0,0.0,30.025,24.525,89.016
268.836,210.146,0.0,79.967,723.541,942.021,5.648,75.773,168.188,17.862,0.0,0.097,2.169,0.0,34.629,22.522,41.636
355.319,193.276,13.216,9.78,949.396,390.231,10.568,80.465,198.472,6.995,0.291,0.087,2.833,2.324,23.494,23.248,43.411
352.507,137.958,0.0,12.576,720.144,775.242,12.394,75.893,156.6,49.265,0.0,0.12,0.0,0.0,36.531,23.312,38.388
589.252,505.118,113.695,18.01,585.168,346.291,11.339,205.035,334.526,53.532,0.27,0.607,17.814,68.759,25.411,17.751,87.653
522.943,46.523,0.0,13.935,481.511,1220.065,14.834,86.862,178.467,0.0,0.009,0.0,1.138,0.0,46.598,22.695,39.219
378.099,141.712,0.0,0.0,475.12,1100.238,9.736,97.972,202.688,1.656,0.171,0.394,27.62,155.097,24.048,19.487,38.336
327.298,176.335,0.0,0.0,741.87,765.488,8.81,108.126,207.251,1.109,0.315,0.101,11.261,52.488,7.688,20.84,42.575
252.98,156.022,4.141,198.11,614.818,803.196,14.194,109.053,203.414,24.434,0.011,0.0,2.227,0.0,27.028,21.974,43.149
479.786,57.228,0.0,4.214,483.624,1218.69,14.041,82.629,173.43,0.0,0.0,0.0,0.127,0.0,15.736,21.89,34.28
351.491,157.896,0.0,29.922,837.307,955.308,6.081,69.938,141.132,0.0,0.0,0.021,0.0,0.0,74.808,22.242,51.208
506.959,116.834,0.0,16.96,1016.467,287.916,14.249,99.253,233.353,15.927,0.247,0.0,0.553,0.0,42.307,21.617,40.224
296.183,155.64,0.0,2.279,657.652,1138.869,13.3,78.791,159.927,7.369,0.052,0.0,1.832,0.0,78.492,23.813,51.676
423.094,138.179,0.0,4.462,737.966,584.212,11.973,115.554,237.559,5.186,0.433,0.0,10.71,45.792,5.434,23.207,29.752
119.179,971.679,24.212,71.735,910.313,326.183,14.249,141.025,266.673,112.439,0.114,0.0,0.0,0.0,52.045,20.913,122.105
276.694,460.412,12.573,34.855,947.236,50.155,13.079,144.326,311.168,17.196,1.17,0.0,7.533,42.425,30.937,22.29,88.187
378.585,119.05,0.0,17.33,706.063,901.749,12.762,74.62,118.164,54.903,0.0,0.067,1.639,0.0,18.863,24.164,37.199
259.819,192.974,0.0,86.903,464.807,1018.635,13.986,102.138,160.634,6.593,0.0,0.0,1.876,0.0,9.087,22.251,42.181
